Instante	APCP	CAPE	CONVfrac	DLWRF	DSWRF	PEVAP	PRES	SPFH	TMP	UGRD	VGRD
1988	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1989	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1990	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1991	0.148443	0.148284	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1992	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1993	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1994	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1995	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1996	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
1997	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
1998	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
1999	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2000	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2001	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2002	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2003	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2004	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2005	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2006	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2007	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2008	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2009	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2010	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2011	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2012	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2013	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2014	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2015	0.148443	0.148284	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2016	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2017	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2018	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2019	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2020	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2021	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2022	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2023	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2024	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2025	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2026	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2027	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2028	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2029	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
2030	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
2031	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
2032	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
2033	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
2034	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2035	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2036	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2037	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2038	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2039	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2040	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2041	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2042	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2043	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2044	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2045	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2046	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2047	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2048	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2049	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2050	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2051	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2052	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2053	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2054	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2055	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2056	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2057	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2058	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2059	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2060	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2061	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2062	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2063	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2064	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2065	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2066	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2067	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2068	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2069	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2070	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2071	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2072	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2073	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2074	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2075	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2076	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2077	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2078	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2079	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2080	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2081	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2082	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2083	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2084	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2085	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2086	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2087	0.148443	0.148284	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2088	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2089	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2090	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2091	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2092	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2093	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2094	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2095	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2096	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2097	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2098	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2099	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2100	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2101	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2102	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2103	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2104	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2105	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2106	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2107	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2108	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2109	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2110	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2111	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2112	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2113	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2114	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2115	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2116	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2117	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2118	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2119	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2120	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2121	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2122	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2123	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2124	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2125	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2126	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2127	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2128	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2129	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2130	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2131	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2132	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2133	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2134	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2135	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2136	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2137	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2138	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2139	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2140	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2141	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2142	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2143	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2144	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2145	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2146	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2147	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2148	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2149	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2150	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2151	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2152	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2153	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2154	0.148443	0.148285	0.147966	0.148297	0.147527	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2155	0.148443	0.148285	0.147966	0.148297	0.147527	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2156	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2157	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2158	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2159	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2160	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2161	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2162	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2163	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2164	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2165	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2166	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2167	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2168	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2169	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2170	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2171	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2172	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2173	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2174	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2175	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2176	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2177	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2178	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2179	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2180	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2181	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2182	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2183	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2184	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2185	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2186	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2187	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2188	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2189	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2190	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2191	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2192	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2193	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2194	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2195	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2196	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2197	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2198	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2199	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2200	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2201	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2202	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2203	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2204	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2205	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2206	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2207	0.148443	0.148284	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2208	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2209	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2210	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2211	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2212	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2213	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2214	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2215	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2216	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2217	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2218	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2219	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2220	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2221	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2222	0.148443	0.148284	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2223	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2224	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2225	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2226	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2227	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
